Newsletter,Date issued,Description of change in newsletter,Code/Subdivision change
Newsletter I-6,2004-03-08,Change of subdivision code in accordance with Australian Standard AS 4212-1994,Codes: New South Wales: AU-NS → AU-NSW Queensland: AU-QL → AU-QLD Tasmania: AU-TS → AU-TAS Victoria: AU-VI → AU-VIC Australian Capital Territory: AU-CT → AU-ACT
