Newsletter,Date issued,Description of change in newsletter,Code/Subdivision change
Newsletter II-3,2011-12-15,"Update resulting from the addition of names in administrative languages, and update of the administrative structure and of the list source",Subdivisions added: QA-ZA Az̧ Za̧`āyin Subdivisions deleted: QA-GH Al Ghuwayrīyah QA-JU Al Jumaylīyah QA-JB Jarīyān al Bāţnah
